track_duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
320.165,65,0.425,0.201,0.0373,0.873,0.0,0.111,0.267,-11.961,136.328,0.135,4,0.846,10,0.665,1,0.652,395615,0,1,1
258.431,82,0.633,0.927,0.0839,0.0267,0.0,0.0986,0.88,-4.468,146.097,0.59,4,0.98,2,0.444,1,0.489,2607819,0,0,1
179.545,65,0.832,0.817,0.0422,0.145,0.00169,0.115,0.324,-5.182,104.985,0.769,4,1.0,2,0.812,1,0.655,657696,0,1,1
149.243,59,0.856,0.85,0.0549,0.00389,0.002,0.115,0.515,-5.59,118.969,0.52,4,1.0,6,0.0,0,0.185,175467,0,1,1
163.0,67,0.399,0.757,0.0694,0.289,0.0,0.0642,0.337,-6.586,72.905,0.003,4,1.0,2,0.259,1,0.395,241319,0,1,0
256.0,66,0.615,0.535,0.032,0.63,0.0,0.0907,0.293,-6.847,130.025,0.316,4,0.831,8,0.589,0,0.568,2138252,0,1,1
137.358,64,0.807,0.681,0.0384,0.176,1.24e-05,0.098,0.69,-7.977,128.031,0.863,4,1.0,1,0.231,1,0.426,5351,0,1,0
206.71,87,0.644,0.648,0.118,0.276,0.0,0.135,0.44,-4.601,179.951,0.437,4,0.968,1,0.468,1,0.615,65270837,0,1,0
198.221,64,0.674,0.548,0.0507,0.446,0.0,0.078,0.359,-7.115,100.02,0.377,4,1.0,0,0.427,1,0.507,1284101,0,0,1
168.3,66,0.462,0.371,0.0988,0.794,0.118,0.124,0.187,-11.604,99.662,0.186,4,1.0,6,0.302,0,0.506,201880,0,1,1
176.428,58,0.808,0.892,0.0382,0.114,0.379,0.0775,0.901,-4.276,133.984,0.833,4,1.0,10,0.679,0,0.711,12284,0,1,1
172.38,68,0.913,0.653,0.062,0.387,8.55e-06,0.162,0.28,-5.499,126.039,0.59,4,1.0,7,0.552,1,0.638,866044,0,1,0
195.424,54,0.711,0.315,0.034,0.742,0.0,0.121,0.232,-11.211,122.052,0.551,4,0.944,0,0.488,1,0.567,152579,0,0,1
211.022,54,0.675,0.649,0.0509,0.399,0.0,0.157,0.436,-5.507,88.076,0.278,4,1.0,8,0.562,1,0.561,69344,0,0,1
236.11,68,0.756,0.606,0.298,0.71,0.0,0.127,0.557,-6.095,92.143,0.787,4,0.98,8,0.059,1,0.328,1740658,0,0,0
270.76,64,0.485,0.103,0.0367,0.959,5.32e-05,0.107,0.21,-13.383,140.595,0.165,4,0.511,1,0.59,1,0.699,515851,0,0,1
164.0,79,0.649,0.487,0.232,0.08,0.0,0.232,0.681,-7.567,179.992,0.067,4,1.0,5,0.56,1,0.513,1134733,0,1,1
187.906,74,0.914,0.643,0.134,0.0498,0.0,0.0618,0.764,-3.929,105.03,0.836,4,1.0,6,0.0,0,0.162,3358687,0,0,1
207.0,70,0.773,0.847,0.193,0.174,5.87e-06,0.216,0.639,-6.731,110.025,0.768,4,1.0,8,0.204,1,0.448,27690,0,1,1
210.575,90,0.637,0.715,0.0455,0.148,0.0,0.0892,0.308,-4.971,141.872,0.801,4,0.963,2,0.625,0,0.672,12307951,0,1,0
173.366,86,0.714,0.748,0.0679,0.59,0.0,0.626,0.698,-4.605,105.031,0.706,4,0.695,11,0.833,1,0.723,460628,0,1,1
221.913,65,0.474,0.862,0.0701,0.0148,6.61e-05,0.217,0.3,-2.859,129.843,0.843,4,0.578,0,0.374,1,0.43,155449,0,1,1
176.134,73,0.891,0.692,0.0483,0.173,0.132,0.0939,0.895,-6.321,109.944,0.843,4,1.0,5,0.208,0,0.414,1399900,0,1,0
147.692,80,0.712,0.684,0.0512,0.548,0.0,0.168,0.513,-4.887,130.038,0.359,4,1.0,7,0.517,1,0.687,2906636,0,0,0
209.16,88,0.627,0.858,0.386,0.263,0.0,0.21,0.342,-2.824,92.523,0.476,4,0.953,11,0.608,0,0.707,32698070,0,1,1
446.573,56,0.897,0.428,0.063,0.0325,0.00591,0.089,0.156,-13.474,112.012,0.955,4,1.0,10,0.405,1,0.426,535917,0,0,1
206.545,56,0.66,0.62,0.0731,0.092,0.0,0.0855,0.127,-9.811,82.54,0.077,4,1.0,2,0.757,1,0.42,97367,0,1,1
206.494,76,0.765,0.726,0.0505,0.24,0.0,0.126,0.69,-5.26,126.556,0.9,4,1.0,7,0.473,1,0.482,2053229,0,0,1
163.165,73,0.669,0.417,0.0655,0.381,0.0981,0.125,0.304,-8.208,83.085,0.213,4,1.0,2,0.079,0,0.205,425249,0,1,1
235.785,80,0.683,0.932,0.0513,0.0389,0.605,0.0615,0.553,-10.38,124.986,0.871,4,1.0,8,0.286,1,0.207,25540,0,1,1
184.613,95,0.733,0.69,0.0427,0.0635,1.18e-06,0.105,0.31,-8.947,116.931,0.5,4,1.0,9,0.478,0,0.495,18661040,0,0,0
192.175,76,0.581,0.926,0.0662,0.176,0.0,0.251,0.874,-3.268,117.04,0.795,4,1.0,7,0.489,0,0.403,846379,0,1,1
143.68,68,0.848,0.675,0.104,0.105,1.85e-06,0.0833,0.505,-8.511,139.983,0.802,4,0.882,9,0.606,0,0.591,81928,0,1,1
181.016,52,0.786,0.64,0.0732,0.483,2.36e-06,0.11,0.184,-6.668,118.026,0.695,4,1.0,1,0.564,0,0.562,290035,0,1,1
230.829,83,0.903,0.719,0.052,0.514,7.67e-05,0.743,0.639,-8.054,118.036,0.848,4,0.991,1,0.392,1,0.51,719252,0,1,0
169.014,74,0.816,0.767,0.323,0.0346,0.0,0.228,0.835,-3.592,141.769,0.75,4,0.975,5,0.499,1,0.581,4807657,0,0,0
132.506,57,0.859,0.672,0.047,0.43,0.0449,0.0726,0.524,-5.355,95.973,0.182,4,1.0,0,0.829,1,0.576,129699,0,1,0
175.2,53,0.648,0.543,0.122,0.954,0.0227,0.175,0.594,-8.899,99.667,0.452,4,1.0,9,0.0,0,0.0,225236,0,1,1
124.273,61,0.678,0.825,0.299,0.194,0.0,0.694,0.51,-5.422,86.11,0.422,4,1.0,11,0.667,0,0.595,32043,0,0,1
166.053,76,0.651,0.804,0.248,0.275,0.0,0.104,0.311,-5.488,180.207,0.135,4,1.0,7,0.324,0,0.402,1747033,0,1,1
139.703,76,0.697,0.588,0.152,0.365,0.0,0.109,0.511,-9.037,151.937,0.324,4,0.985,3,0.277,0,0.373,76203,0,1,1
167.692,83,0.746,0.37,0.0306,0.456,0.0,0.106,0.595,-6.309,97.568,0.376,3,1.0,2,0.445,1,0.551,5646569,0,1,1
166.788,57,0.866,0.561,0.119,0.0141,5.79e-05,0.1,0.646,-7.92,134.932,0.938,4,1.0,5,0.692,0,0.606,334849,0,0,1
235.264,74,0.585,0.722,0.0725,0.269,0.0,0.0671,0.395,-4.984,80.116,0.077,4,1.0,3,0.368,1,0.575,5780216,0,1,1
245.939,91,0.804,0.674,0.0333,0.294,1.18e-06,0.115,0.292,-5.453,99.968,0.381,4,0.993,5,0.332,0,0.505,65270837,0,0,0
178.973,68,0.719,0.685,0.257,0.569,0.0,0.263,0.632,-7.083,136.172,0.736,4,0.982,6,0.053,0,0.433,96961,0,1,0
199.433,50,0.734,0.564,0.032,0.364,0.0,0.527,0.538,-7.31,116.004,0.948,4,0.847,6,0.312,1,0.494,92024,0,1,1
218.25,60,0.848,0.432,0.0385,0.761,2.5e-05,0.149,0.656,-10.262,120.0,0.771,4,1.0,0,0.625,0,0.607,97541,0,0,1
180.226,64,0.621,0.674,0.0472,0.241,0.00182,0.116,0.304,-5.777,163.917,0.215,4,1.0,0,0.864,0,0.671,1813818,0,1,1
176.766,58,0.891,0.842,0.239,0.0444,0.00519,0.171,0.492,-5.716,92.482,0.795,4,1.0,11,0.574,1,0.292,1079604,0,0,0
234.2,78,0.49,0.287,0.0394,0.923,0.000391,0.131,0.197,-9.003,120.702,0.163,4,0.897,3,0.641,1,0.524,981697,0,0,1
153.089,53,0.667,0.732,0.125,0.69,0.0,0.354,0.914,-8.26,107.03,0.696,4,1.0,1,0.585,0,0.473,2283,0,1,1
114.795,67,0.834,0.713,0.25,0.203,0.0,0.075,0.862,-5.23,134.003,0.61,4,1.0,3,0.516,0,0.436,41047,0,1,0
150.857,51,0.844,0.556,0.301,0.49,0.0,0.175,0.65,-5.531,105.034,0.168,4,1.0,6,0.016,1,0.346,213737,0,0,0
292.799,88,0.69,0.521,0.339,0.324,0.0,0.0534,0.494,-8.492,100.028,0.335,4,0.877,10,0.286,0,0.387,19334915,0,0,0
501.283,52,0.755,0.811,0.0413,0.129,0.141,0.0826,0.219,-8.731,113.009,0.98,4,0.612,11,0.208,0,0.383,2219793,0,0,1
272.466,74,0.271,0.551,0.0457,0.582,4.16e-05,0.256,0.428,-7.48,78.111,0.153,4,0.636,2,0.856,1,0.81,462925,0,0,1
195.0,77,0.471,0.671,0.16,0.0801,0.00965,0.136,0.637,-9.569,176.104,0.157,4,1.0,2,0.325,0,0.32,39453,0,1,1
235.932,72,0.783,0.759,0.101,0.0449,9.02e-06,0.152,0.411,-5.782,117.998,0.874,4,1.0,10,0.533,0,0.595,612229,0,1,1
188.659,75,0.719,0.476,0.319,0.166,0.0,0.111,0.447,-10.453,96.962,0.053,4,1.0,2,0.801,0,0.693,22326,0,1,1
173.104,88,0.603,0.784,0.062,0.446,8.32e-06,0.119,0.769,-4.023,172.041,0.854,4,0.595,6,0.542,1,0.549,3002129,0,1,1
181.84,66,0.856,0.564,0.182,0.111,0.0,0.0563,0.899,-6.451,100.056,0.103,4,1.0,3,0.0,0,0.029,3358687,0,0,1
154.285,72,0.749,0.601,0.244,0.128,1.61e-05,0.173,0.706,-5.844,111.986,0.802,4,1.0,8,0.402,0,0.271,960441,0,1,0
183.716,80,0.685,0.644,0.0365,0.746,0.755,0.157,0.405,-9.458,130.077,0.417,4,1.0,1,0.112,1,0.403,4772,0,1,0
218.364,90,0.529,0.673,0.175,0.000307,2.41e-06,0.093,0.366,-4.711,165.921,0.043,4,0.954,0,0.504,1,0.323,72390794,0,0,0
158.607,64,0.583,0.784,0.0882,0.0621,4.49e-05,0.171,0.744,-6.708,135.08,0.836,4,0.984,6,0.427,0,0.568,293178,0,0,1
155.219,56,0.637,0.53,0.0336,0.679,3.67e-06,0.0997,0.408,-5.661,140.204,0.514,4,0.395,11,0.485,0,0.604,1031515,0,1,1
174.103,71,0.631,0.659,0.291,0.116,0.0,0.0964,0.419,-5.793,167.785,0.103,4,0.759,8,0.471,1,0.507,790570,0,0,0
150.0,61,0.629,0.855,0.0735,0.172,0.0,0.126,0.677,-7.04,134.028,0.569,4,1.0,3,0.229,0,0.388,8757,0,1,1
226.6,87,0.672,0.52,0.0353,0.859,0.0,0.115,0.37,-7.747,120.001,0.49,4,1.0,8,0.629,1,0.708,29743377,0,0,1
177.302,79,0.738,0.714,0.249,0.157,0.0,0.31,0.74,-5.235,95.035,0.77,4,1.0,0,0.492,1,0.333,1103061,0,1,1
240.753,64,0.507,0.271,0.0347,0.753,1.23e-06,0.0883,0.399,-13.185,135.783,0.042,4,0.955,8,0.603,1,0.629,85039,0,1,1
159.123,82,0.87,0.479,0.165,0.161,0.000157,0.209,0.717,-7.779,104.059,0.712,4,1.0,9,0.313,1,0.428,4807656,0,0,1
188.106,65,0.784,0.736,0.307,0.057,7.34e-06,0.105,0.612,-7.679,143.945,0.38,4,1.0,11,0.693,1,0.496,1819933,0,0,0
234.037,71,0.508,0.507,0.0384,0.0636,1.15e-05,0.359,0.218,-5.33,159.68,0.27,4,1.0,0,0.511,0,0.591,1096279,0,1,1
199.68,77,0.683,0.852,0.0636,0.0454,0.0,0.246,0.448,-2.755,93.068,0.572,4,0.819,0,0.28,1,0.564,3455441,0,0,0
192.477,83,0.812,0.855,0.0554,0.0789,0.000167,0.108,0.573,-3.725,90.04,0.312,4,1.0,7,0.076,1,0.269,31669431,0,0,0
176.232,81,0.837,0.717,0.0822,0.0842,0.0,0.149,0.494,-7.749,94.984,0.435,4,1.0,5,0.486,0,0.458,3324229,0,1,1
150.004,75,0.816,0.543,0.093,0.207,0.00037,0.0927,0.314,-9.358,110.025,0.72,4,1.0,8,0.566,0,0.488,6454,0,1,1
142.853,77,0.676,0.758,0.124,0.133,0.0,0.0565,0.28,-6.92,95.06,0.148,4,1.0,1,0.75,0,0.631,29325,0,1,1
200.146,64,0.851,0.586,0.153,0.256,0.0137,0.0993,0.597,-5.939,97.992,0.599,4,0.991,3,0.102,0,0.199,3358687,0,0,1
174.946,65,0.724,0.599,0.0546,0.205,0.0,0.0712,0.6,-5.669,79.975,0.044,4,1.0,7,0.452,1,0.518,164840,0,1,1
180.127,77,0.449,0.711,0.0282,0.111,0.000148,0.0917,0.443,-5.851,91.91,0.096,4,1.0,8,0.758,0,0.577,387762,0,1,1
204.994,60,0.611,0.702,0.0568,0.106,0.0,0.127,0.487,-3.554,122.802,0.855,4,1.0,11,0.747,0,0.641,59125,0,1,1
191.422,72,0.517,0.592,0.124,0.103,0.0,0.287,0.223,-8.386,102.745,0.528,4,1.0,5,0.691,0,0.646,676099,0,0,0
142.677,83,0.739,0.586,0.0472,0.0245,0.000252,0.308,0.444,-5.079,124.026,0.86,4,1.0,10,0.789,0,0.715,3909875,0,1,1
200.69,97,0.637,0.643,0.0519,0.13,1.8e-06,0.142,0.533,-6.645,96.888,0.102,4,1.0,4,0.073,1,0.267,68732645,0,0,1
217.946,73,0.486,0.786,0.209,0.441,4.46e-06,0.077,0.534,-6.468,94.644,0.072,3,0.635,4,0.367,0,0.38,1201490,0,0,0
212.304,76,0.774,0.73,0.134,0.108,0.0,0.194,0.421,-3.865,91.966,0.158,4,0.888,0,0.772,1,0.694,8840419,0,0,1
149.249,72,0.821,0.705,0.0802,0.197,7.38e-06,0.354,0.936,-6.571,116.945,0.964,4,1.0,1,0.001,1,0.22,1082674,0,1,0
198.106,65,0.521,0.869,0.108,0.247,1.55e-06,0.0765,0.418,-6.351,146.975,0.842,4,0.797,0,0.383,1,0.449,1284101,0,0,1
179.952,50,0.931,0.619,0.341,0.28,0.0029,0.0862,0.747,-6.13,117.944,0.463,4,1.0,11,0.192,0,0.27,11249,0,1,0
161.898,67,0.854,0.679,0.0339,0.00455,0.0,0.0864,0.946,-4.135,125.975,0.94,4,1.0,1,0.364,0,0.534,231416,0,1,1
221.693,70,0.535,0.528,0.202,0.268,0.0,0.121,0.476,-5.963,191.769,0.58,3,0.846,7,0.368,0,0.496,506100,0,1,1
155.789,68,0.752,0.71,0.0643,0.0898,0.0,0.135,0.616,-6.767,114.125,0.842,4,1.0,9,0.267,0,0.348,1002220,0,1,0
150.957,59,0.702,0.822,0.293,0.161,0.000584,0.208,0.776,-5.253,188.21,0.059,4,1.0,6,0.719,0,0.6,127136,0,1,1
174.0,58,0.876,0.661,0.0499,0.0371,9.26e-05,0.118,0.651,-5.224,101.019,0.406,4,1.0,7,0.376,1,0.552,1005499,0,0,0
285.222,62,0.552,0.8,0.0587,0.0253,2.22e-06,0.125,0.182,-5.203,126.027,0.679,4,0.947,10,0.387,1,0.491,70778,0,0,1
183.529,57,0.462,0.713,0.0842,0.326,0.0,0.139,0.365,-4.947,84.307,0.563,4,0.992,6,0.894,0,0.728,225236,0,0,0
133.894,70,0.596,0.482,0.228,0.743,2.9e-06,0.11,0.291,-6.056,127.689,0.079,5,0.816,7,0.504,0,0.537,156176,0,0,1
228.615,78,0.637,0.799,0.0338,0.394,0.0,0.0921,0.57,-4.518,104.996,0.362,4,1.0,2,0.519,1,0.576,61771516,0,0,1
207.908,74,0.731,0.848,0.0547,0.026,0.00435,0.0779,0.659,-5.014,96.996,0.499,4,1.0,1,0.38,0,0.524,887794,0,1,1
161.541,59,0.747,0.465,0.355,0.612,0.0,0.113,0.616,-14.081,143.068,0.536,4,1.0,1,0.75,1,0.694,105552,0,1,0
139.78,51,0.727,0.827,0.047,0.0139,0.000114,0.135,0.528,-3.464,91.015,0.607,4,1.0,2,0.654,1,0.591,326149,0,0,0
152.542,59,0.782,0.659,0.173,0.449,0.0158,0.36,0.781,-7.011,118.021,0.599,4,1.0,8,0.587,0,0.523,76486,0,1,1
208.007,77,0.427,0.834,0.0978,0.434,0.0,0.939,0.32,-4.169,179.089,0.271,3,0.775,10,0.518,1,0.456,973114,0,0,1
162.974,68,0.798,0.683,0.412,0.224,0.0,0.102,0.669,-7.644,143.379,0.154,4,1.0,8,0.199,0,0.059,1115570,0,1,0
143.458,65,0.842,0.866,0.247,0.198,0.00073,0.0897,0.784,-6.416,125.011,0.833,4,1.0,11,0.744,0,0.689,26443,0,1,0
265.6,67,0.677,0.727,0.0328,0.119,0.0,0.117,0.457,-5.304,149.986,0.2,4,0.97,9,0.611,0,0.568,195848,0,0,1
119.877,54,0.828,0.812,0.197,0.433,2.17e-06,0.0919,0.652,-6.309,161.027,0.864,4,1.0,6,0.466,1,0.485,67822,0,1,1
175.5,63,0.669,0.698,0.091,0.573,0.0,0.102,0.286,-4.613,80.003,0.294,4,1.0,11,0.6,1,0.595,309929,0,0,1
178.947,72,0.738,0.39,0.0334,0.409,0.0,0.107,0.547,-8.437,113.979,0.831,4,0.997,8,0.711,1,0.857,2567852,0,1,1
175.788,58,0.821,0.768,0.0454,0.124,0.0,0.0674,0.882,-4.376,91.997,0.882,4,1.0,0,0.318,1,0.362,1005499,0,0,0
257.079,73,0.577,0.864,0.0447,0.208,0.0,0.355,0.698,-2.92,96.04,0.416,4,0.883,4,0.194,1,0.275,2261100,0,0,1
108.173,62,0.731,0.531,0.213,0.26,0.00708,0.109,0.538,-7.614,142.055,0.608,4,1.0,11,0.433,0,0.439,230657,0,1,0
255.4,78,0.669,0.843,0.0268,0.169,0.0,0.195,0.702,-3.766,147.08,0.74,4,1.0,0,0.255,1,0.395,11963739,0,1,1
127.396,54,0.875,0.844,0.197,0.214,0.0,0.112,0.851,-3.155,150.978,0.448,4,1.0,6,0.768,0,0.703,1079604,0,0,0
203.437,67,0.748,0.579,0.0323,0.0156,1.37e-05,0.192,0.625,-8.046,127.974,0.879,4,0.916,1,0.848,0,0.76,277138,0,0,1
76.46,56,0.88,0.797,0.0344,0.266,0.0444,0.0714,0.332,-6.104,112.898,0.932,4,1.0,1,1.0,1,0.819,334849,0,0,0
208.24,57,0.676,0.476,0.0448,0.327,0.0,0.113,0.47,-7.833,141.98,0.32,4,1.0,4,0.25,1,0.302,591772,0,0,1
147.109,73,0.829,0.633,0.0723,0.169,0.0,0.207,0.598,-6.295,89.961,0.042,4,1.0,0,0.326,1,0.423,375910,0,1,1
210.024,52,0.812,0.921,0.101,0.0217,1.21e-05,0.17,0.711,-3.945,100.005,0.298,4,1.0,5,0.704,0,0.854,316445,0,0,1
124.226,65,0.825,0.639,0.0892,0.0655,2.68e-05,0.235,0.923,-6.984,133.004,0.794,4,0.732,5,0.516,0,0.497,401034,0,1,1
206.06,76,0.796,0.572,0.0545,0.416,2.55e-05,0.0975,0.304,-7.03,98.967,0.582,4,1.0,8,0.531,0,0.494,3324229,0,1,1
218.619,60,0.918,0.597,0.0461,0.0179,0.000107,0.0783,0.549,-5.903,110.011,0.787,4,1.0,0,0.443,0,0.531,477762,0,0,1
203.221,64,0.524,0.653,0.0325,0.488,0.0,0.241,0.41,-6.011,131.979,0.501,4,0.917,10,0.656,1,0.608,4090,0,1,1
195.882,64,0.686,0.66,0.0291,0.47,7.01e-05,0.206,0.727,-5.947,135.984,0.895,4,0.791,0,0.206,0,0.333,78910,0,1,1
186.306,72,0.64,0.541,0.162,0.755,0.000445,0.0966,0.765,-7.731,88.127,0.018,5,1.0,7,0.48,0,0.189,6805357,0,1,0
224.806,73,0.425,0.939,0.054,0.00361,0.0,0.331,0.638,-3.498,150.015,0.11,4,0.971,2,0.632,1,0.665,1358129,0,0,1
134.769,48,0.761,0.642,0.0516,0.15,0.0,0.359,0.249,-5.584,130.04,0.643,4,0.397,4,0.507,0,0.387,252401,0,0,0
160.551,48,0.654,0.79,0.0448,0.000229,0.0,0.311,0.499,-6.119,144.916,0.661,4,1.0,9,0.646,1,0.314,58044,0,1,0
195.047,59,0.714,0.921,0.0976,0.0574,0.0,0.256,0.817,-1.455,99.951,0.324,4,1.0,8,0.583,1,0.491,1935371,0,1,1
233.367,57,0.405,0.128,0.0332,0.942,0.000303,0.109,0.365,-17.609,137.936,0.327,4,0.995,5,0.745,1,0.705,152579,0,1,1
156.194,58,0.731,0.578,0.167,0.138,2.29e-06,0.109,0.608,-5.059,79.997,0.225,4,0.965,11,0.662,1,0.509,32043,0,0,1
248.946,70,0.606,0.579,0.033,0.512,0.0,0.381,0.661,-5.582,149.988,0.218,4,0.986,5,0.543,1,0.499,1593606,0,0,1
247.067,87,0.519,0.595,0.0283,0.00151,0.0,0.0762,0.237,-5.001,129.786,0.425,4,0.972,2,0.508,1,0.56,6964318,0,1,1
172.342,81,0.795,0.565,0.0948,0.131,0.0,0.0802,0.55,-4.457,87.925,0.105,4,1.0,3,0.0,0,0.0,4807656,0,0,1
238.285,73,0.572,0.513,0.0487,0.141,0.0,0.0891,0.207,-6.481,105.006,0.439,4,1.0,7,0.886,0,0.666,201566,0,1,1
225.257,56,0.642,0.452,0.0336,0.837,0.0,0.134,0.521,-9.99,124.002,0.48,4,0.696,11,0.422,0,0.533,36867,0,1,1
259.591,61,0.767,0.525,0.232,0.0386,2.1e-05,0.0951,0.478,-10.225,98.101,0.303,4,1.0,0,0.171,1,0.363,417896,0,1,0
164.629,85,0.604,0.601,0.0628,0.15,0.000579,0.168,0.156,-7.887,139.88,0.352,4,1.0,2,0.83,0,0.728,33305,0,1,0
322.266,65,0.358,0.391,0.0316,0.856,0.00232,0.0971,0.284,-8.979,75.168,0.026,4,0.5,9,0.601,1,0.7,1200326,0,1,1
205.6,69,0.551,0.837,0.0406,0.0171,0.105,0.113,0.765,-8.54,165.028,0.95,4,1.0,1,0.575,1,0.608,1749486,0,0,1
173.373,72,0.524,0.914,0.12,0.179,0.0,0.17,0.63,-2.104,89.015,0.059,4,1.0,6,0.15,1,0.217,2261100,0,0,1
166.911,73,0.835,0.645,0.0827,0.145,0.0,0.11,0.338,-4.46,105.068,0.277,4,1.0,6,0.39,0,0.507,23837,0,1,1
123.711,80,0.86,0.78,0.131,0.246,0.000827,0.31,0.801,-4.158,130.048,0.481,4,1.0,3,0.024,0,0.24,228344,0,1,1
133.866,64,0.63,0.386,0.0601,0.587,0.0,0.399,0.806,-7.089,96.551,0.038,4,1.0,5,0.453,1,0.528,1284101,0,0,1
126.857,55,0.652,0.558,0.401,0.509,0.0,0.362,0.587,-10.376,139.899,0.467,4,0.989,11,0.593,0,0.46,232029,0,1,0
178.183,63,0.855,0.716,0.088,0.152,0.0,0.101,0.697,-7.246,109.972,0.768,4,1.0,3,0.423,0,0.374,14015,0,0,1
192.96,77,0.66,0.72,0.0753,0.301,0.0,0.226,0.628,-5.874,99.937,0.409,4,1.0,3,0.651,0,0.561,1724862,0,0,0
136.8,64,0.771,0.658,0.0912,0.0261,0.0,0.273,0.49,-5.205,99.993,0.503,4,1.0,2,0.468,1,0.42,5804,0,1,0
185.093,67,0.792,0.503,0.0626,0.0369,0.00057,0.0959,0.381,-8.044,99.97,0.468,4,1.0,1,0.685,1,0.589,929302,0,0,1
248.36,54,0.649,0.821,0.0313,0.0302,0.000141,0.0843,0.661,-6.483,121.938,0.979,4,1.0,1,0.58,0,0.589,75093,0,0,1
170.666,49,0.625,0.574,0.178,0.467,8.1e-06,0.221,0.533,-6.543,90.011,0.145,4,1.0,11,0.622,0,0.663,1490,0,1,1
182.807,56,0.755,0.647,0.127,0.297,0.0136,0.112,0.341,-7.339,100.051,0.224,4,1.0,6,0.319,0,0.478,316445,0,0,0
268.422,77,0.358,0.32,0.0308,0.726,0.0,0.105,0.384,-9.946,115.499,0.204,3,1.0,4,0.67,1,0.713,1084080,0,0,1
201.806,75,0.652,0.76,0.0406,0.221,9.09e-05,0.147,0.615,-4.098,98.079,0.649,4,1.0,6,0.38,0,0.528,348163,0,1,1
177.081,69,0.703,0.581,0.255,0.279,0.0,0.416,0.59,-7.061,77.51,0.175,4,0.694,0,0.458,1,0.538,790570,0,0,0
192.84,89,0.733,0.67,0.0751,0.121,0.0,0.121,0.472,-6.009,100.964,0.896,4,1.0,5,0.703,1,0.527,39831574,0,0,0
181.0,53,0.78,0.637,0.0546,0.289,0.00123,0.363,0.317,-7.662,110.025,0.766,4,1.0,10,0.322,0,0.494,11155,0,1,1
262.96,88,0.735,0.478,0.0293,0.189,2.48e-06,0.355,0.947,-12.472,107.682,0.635,4,0.551,2,0.294,1,0.382,2220620,0,1,1
230.6,73,0.367,0.671,0.0478,0.222,0.0,0.494,0.691,-4.604,179.833,0.396,4,0.939,5,0.623,1,0.569,1593606,0,0,1
125.652,65,0.586,0.699,0.356,0.146,0.0,0.295,0.794,-5.499,68.657,0.0,4,1.0,10,0.153,0,0.381,695906,0,0,0
167.314,55,0.576,0.493,0.0353,0.338,0.0,0.0782,0.248,-8.905,87.157,0.158,4,1.0,4,0.315,0,0.405,20826,0,1,1
180.066,84,0.811,0.648,0.0368,0.236,0.0,0.0761,0.695,-3.684,104.988,0.792,4,0.99,10,0.777,0,0.687,2427220,0,1,1
262.386,68,0.569,0.455,0.0286,0.392,1.43e-05,0.0954,0.24,-10.193,108.954,0.612,4,0.836,4,0.545,1,0.559,347762,0,1,1
420.039,60,0.813,0.632,0.0482,0.0283,0.000759,0.137,0.777,-9.723,112.044,0.506,4,1.0,3,0.363,0,0.405,372815,0,0,1
182.805,83,0.75,0.748,0.0331,0.554,0.0,0.921,0.607,-5.227,105.944,0.751,4,1.0,9,0.446,1,0.562,18781245,0,0,1
171.333,61,0.881,0.701,0.0635,0.312,0.00907,0.079,0.955,-8.044,110.024,0.891,4,1.0,4,0.592,0,0.535,3358687,0,0,1
211.891,57,0.712,0.66,0.032,0.331,5.66e-05,0.0904,0.418,-7.68,111.068,0.835,4,1.0,9,0.033,0,0.08,404192,0,0,0
187.2,75,0.728,0.643,0.0436,0.124,0.0,0.119,0.334,-8.016,99.987,0.605,4,1.0,0,0.154,1,0.337,363845,0,0,0
165.309,56,0.888,0.576,0.254,0.0523,0.0153,0.0979,0.806,-7.436,111.122,0.814,4,1.0,0,0.586,0,0.587,621570,0,0,0
160.055,73,0.745,0.684,0.154,0.293,0.0,0.105,0.296,-5.657,146.689,0.143,4,1.0,0,0.802,0,0.694,1666894,0,0,0
201.28,85,0.951,0.692,0.312,0.472,0.000182,0.0894,0.431,-4.038,115.047,0.51,4,1.0,5,0.529,0,0.47,32698070,0,1,0
244.36,66,0.442,0.538,0.0451,0.717,2.95e-05,0.09,0.139,-8.55,122.758,0.39,4,0.905,4,0.023,0,0.28,2910717,0,0,0
257.8,82,0.828,0.492,0.0276,0.0644,0.00428,0.128,0.789,-9.744,120.151,0.807,4,1.0,0,0.791,1,0.271,9455962,0,0,1
178.441,59,0.629,0.438,0.0469,0.387,0.0,0.114,0.3,-9.465,76.97,0.03,4,1.0,1,0.866,0,0.839,303171,0,1,1
132.346,83,0.784,0.572,0.0573,0.0748,0.843,0.139,0.209,-9.853,96.181,0.26,4,1.0,0,0.631,1,0.582,298038,0,1,0
204.093,87,0.525,0.621,0.116,0.0489,0.0,0.294,0.591,-7.364,191.9,0.056,4,0.982,7,0.705,1,0.66,88231324,0,1,1
151.0,74,0.234,0.526,0.0411,0.871,2.34e-06,0.122,0.649,-11.656,201.739,0.401,3,0.902,2,0.457,1,0.333,475133,0,0,1
246.317,54,0.698,0.679,0.222,0.457,0.0,0.156,0.612,-7.757,80.012,0.145,4,1.0,9,0.488,0,0.482,349928,0,0,0
